-2.436365927,0.169949309,-0.012456395,-0.188478208,-0.130667438,0.036525197, F,-0.426915577,-0.805359975,,-2.635810905,0.475045318,-1.529808379,0.565886454,-1.186598414,-0.520873923, M
-2.319591206,0.292457791,0.207453403,-0.156990828,-0.135586261,0.07998513, F,-0.338711995,-0.574073004,,-3.679664081,0.219046941,0.863374113,0.073399446,-1.322291871,0.401697429, M
-1.711455463,-0.038106563,0.067045771,-0.514745003,-0.311845269,0.400263651, F,-0.351473813,0.802467971,,4.625161246,0.129114286,0.010495778,0.036166429,0.025947989,-0.012077904, M
-3.551562321,-0.390828273,0.061958126,0.251900737,0.032154398,-0.256111154, F,-0.642081415,-0.318425977,,-3.463908501,2.396435627,-0.78226857,1.124085259,-0.196858489,-0.988041187, M
-0.383056782,-1.467781905,1.745618379,0.241884626,0.789881279,-0.858748176, F,0.01129957,-0.99641326,,-5.683326821,0.531929435,-1.046143281,0.02399773,0.098734792,0.096328588, M
-2.96825036,0.189113489,0.006338389,-0.040737067,0.185028862,0.091459747, F,-0.422841157,-0.265944316,,-1.041491089,-1.883119983,-1.133107443,0.782884573,-0.174756858,1.8539249, M
-2.373102862,0.210379261,0.098388267,0.026363166,-0.005552591,-0.102247663, F,-0.357628737,0.151769226,,-1.988741358,1.540634519,0.282781626,1.40899814,-0.816251356,0.483193784, M
-1.631627587,-0.236506036,0.261027998,-0.092319111,-0.095646006,0.08459301, F,-0.285079622,0.425459287,,-0.312496401,0.883973741,0.426788008,1.162057513,0.522778188,-0.130345325, M
-1.790227907,-0.124105775,-0.047610558,0.010188562,-0.160932773,0.002981114, F,-0.35161789,0.042844602,,-2.734417545,-0.117434453,-0.586031479,2.303407652,-1.173712473,2.565255908, M
-2.03620049,0.261214384,0.102450505,-0.022041449,-0.071213776,0.055881106, F,-0.284984953,0.1650322,,0.856892011,0.258177644,-0.159965875,-0.000319125,-0.04511347,0.080522014, M
1.894309815,2.11126448,-0.602421303,1.396967314,0.379803897,-1.502959568, F,0.612827439,0.580202104,,3.342679925,0.04818045,0.293968356,-0.14778929,-0.090943227,0.035116408, M
-6.788396361,-0.965467496,-1.385344129,-1.86754969,-1.571410512,0.61736765, F,-1.993466756,0.391818122,,2.21886309,0.175315365,-0.082746425,-0.166340262,0.266164959,-0.060347999, M
-3.411707672,0.214960907,0.114328243,-0.006582606,-0.053771425,0.040007197, F,-0.517127559,-0.619032321,,-3.080201249,-0.514881312,-1.069434029,0.457026844,-0.444009656,0.937305476, M
-5.422683017,-1.734411191,2.281049218,2.446571666,-1.080425846,1.163466041, F,-0.391072188,-0.820316404,,-3.154046126,-0.09574979,-0.135133525,-1.15422836,-0.637894708,0.255154083, M
-5.951132902,0.566182291,-0.511253766,-0.721033881,-0.667867664,1.556223366, F,-0.954813759,0.751843404,,4.513411114,0.08559488,-0.09702643,0.081163272,-0.037474118,-0.034608295, M
-2.79051207,0.43222784,-0.335951558,-0.239524936,0.017530923,0.315474091, F,-0.433459285,0.464680601,,1.53947928,0.847298436,0.515450738,-0.097168552,0.043312389,-0.060288685, M
1.907946983,0.48496923,-0.741080309,-0.563265414,-0.103600507,0.408881871, F,0.232308642,-0.840554406,,-2.555814749,-0.465032811,-0.046827257,-0.950942578,-0.513075825,-0.511633214, M
-4.62512266,0.171155319,-0.222898188,-0.31474627,-0.102188613,0.27852943, F,-0.802545164,-0.265280856,,-0.47950674,-0.632120737,-0.42743619,0.974927443,-1.639182832,0.611633917, M
-2.731817793,0.433206327,0.093067552,0.158235163,-0.002150998,0.16042826, F,-0.314838581,-0.350961052,,-2.150161035,-1.382933893,1.458237367,0.988344509,0.584704507,-1.60395777, M
-2.101306173,0.287567079,0.103209225,-0.06566664,0.019190241,0.010723825, F,-0.291047074,0.104108959,,1.073122142,-0.122709481,-0.164141395,-0.045559866,0.184714064,-0.300771709, M
-2.098594424,-0.207033295,-0.170859419,0.295362557,-0.330665221,0.261483132, F,-0.375051112,0.306459616,,0.943600007,0.472688263,-0.298811616,0.487344211,0.509663876,-0.275727044, M
-0.787559204,0.178857379,-0.003038819,-0.078478407,0.042358909,0.122926579, F,-0.087488927,0.582671892,,4.005999711,-0.379202555,-0.132017953,0.335086404,0.697094782,-1.030929036, M
-2.453224242,0.59961291,0.192423552,-0.336525427,-0.251808915,0.836321933, F,-0.235533365,0.117004836,,-0.10970061,0.782801138,0.052111194,-0.499995969,0.646779713,-0.169966452, M
-2.066674972,0.13906169,-0.011748266,-0.025589507,0.018134402,-0.058383825, F,-0.33420008,0.119642169,,0.804750828,0.166286076,-0.112505427,0.055869989,-0.098484956,-0.098063494, M
-2.224688679,0.370379356,0.306238394,-0.041547283,-0.026280842,0.078644838, F,-0.256209036,-0.253400395,,-1.050881453,-1.088703319,1.198631533,0.468975753,-1.808824603,0.760399718, M
-1.18898385,0.538258962,-0.773688503,-0.510200322,-0.719933901,0.054124579, F,-0.433403839,-0.18126546,,-0.966420288,-0.001306441,0.151001711,0.274146278,0.041832011,-0.586846032, M
-2.028631352,0.14023557,-0.022689539,-0.052102717,-0.056152789,-0.033040292, F,-0.34206352,0.787550609,,4.860653818,0.101949009,-0.079127485,-0.080541413,-0.047196053,-0.03043422, M
-1.816920248,0.253145937,-0.057411776,-0.032461305,0.022310579,0.028838434, F,-0.267083063,0.249831937,,1.952237034,-0.264627323,0.189128243,-0.413966891,-0.103594316,0.139814876, M
0.491424176,0.57000478,0.304575591,-0.397456071,0.661028219,-0.334356062, F,0.215870106,0.286954531,,2.104628311,0.491693978,-0.46243546,-0.396699954,-0.175257082,0.159797394, M
-1.435485491,0.400532848,-0.032822975,0.201530024,-0.629404626,-0.223063445, F,-0.286452277,0.135474351,,0.700567817,0.150593084,0.054751465,-0.053673399,-0.049122963,0.009730104, M
-4.766825637,3.180632882,-1.061809244,-0.350365521,-1.465190212,-0.818151492, F,-0.880284871,0.389684404,,2.0856079,0.241564748,-0.15562913,0.655451517,-0.45465178,-0.034236832, M
-1.774856654,-0.180910664,-0.011152823,0.257995185,0.209747529,0.059063044, F,-0.240019064,0.165982867,,1.940280249,-0.54335042,-0.166536857,0.376631657,-0.250980961,-0.360146465, M
-1.288702502,0.508753256,1.111286873,-0.336154382,-0.440838957,-0.569168367, F,-0.169137346,0.803913968,,5.304962543,-0.187400249,-0.067096494,-0.618243544,0.122183317,0.269078233, M
-0.527781453,-0.164122431,0.386799181,-0.542778438,-0.392926323,0.702668704, F,-0.089690127,0.242865035,,-0.367705611,-0.554860483,1.977732045,-0.201407586,0.127658774,0.475773069, M
-1.380932945,0.229078834,-0.06918487,-0.074205539,-0.091144282,0.188598299, F,-0.19963175,-0.253109998,,-1.489620277,-1.092738239,1.371749411,-1.823435209,1.188121168,0.327263159, M
-3.852538058,0.24780474,-0.001264626,-0.041594366,-0.029580789,0.033500047, F,-0.607278842,0.335672165,,1.076649662,0.503627696,0.155713319,0.041094611,0.305534231,-0.068586526, M
-1.695487285,0.187336344,-0.023691658,0.019836679,-0.126757071,0.062357285, F,-0.262734284,0.3516783,,1.72538764,-0.577494569,0.182990668,0.363156548,0.288484175,0.127545341, M
-1.626835587,0.21533804,0.022661748,0.013890697,0.022112697,-0.067731356, F,-0.236760627,0.185969607,,1.720419279,0.115185369,-0.248537324,0.13218332,-0.167242374,-0.43619063, M
-1.932470272,0.25661285,0.038448927,-0.060870189,-0.007063521,0.000758202, F,-0.284097334,0.837696235,,4.625292432,0.305190773,0.028330675,0.050775355,0.050572577,-0.033984401, M
-1.893512588,0.320599546,0.01018054,-0.047340146,-0.010301808,0.076034097, F,-0.25739006,0.286012117,,1.029619832,-0.650372061,-0.690994083,1.290142871,0.977266755,-0.239590612, M
0.438182783,0.188835076,-0.060407613,0.023727079,-0.030986318,-0.043516113, F,0.085972482,-0.776141651,,-0.746247922,-0.072580015,-1.992355537,1.115560013,-1.782011154,-1.179215294, M
-2.442636754,0.262878464,0.085821943,-0.070660873,-0.057317654,-0.004437714, F,-0.371058765,-0.054623649,,0.600184784,-0.852792026,0.379349318,0.258112347,-0.43000222,-0.282594099, M
-2.655034264,0.182997041,-0.049177897,-0.05625383,-0.105618526,-0.01176704, F,-0.449142419,-0.063120615,,1.789992845,-1.676957665,0.77126659,-1.33404142,0.404437179,-0.333421221, M
-1.076677886,0.831682798,0.999766047,-0.340947649,-1.226177277,-0.664122145, F,-0.246079352,0.33691343,,3.343110845,-0.402901685,-0.638312171,0.127254435,-0.572297518,0.164626677, M
-2.911112931,0.316316992,0.028715991,-0.02388809,-0.069448943,-0.035659987, F,-0.449179495,0.114285222,,-0.15086537,0.821318186,0.532281702,-0.255801494,0.08945739,-0.350679084, M
-3.198092473,-0.046102199,0.011515572,-0.281519675,-0.291462511,0.105646683, F,-0.6166691,-0.32575159,,-3.722766355,1.673473922,-0.056365032,0.801379219,-1.38185355,0.731622257, M
-1.406770553,-1.035800715,0.241550133,-0.49301894,0.05377662,-0.391665458, F,-0.505321486,0.427555032,,0.371178331,-2.152322471,-3.271239836,0.736685316,3.94712046,2.933908389, M
-6.630985781,-0.698568362,3.571370594,1.890919342,-0.799461029,1.329721003, F,-0.222834039,0.637351131,,-0.072309949,0.871446658,2.521995219,0.05761244,0.194892188,0.25047023, M
-4.414226584,0.701834338,-1.025498895,-2.291249338,-1.128914073,1.634554892, F,-1.087249943,0.760212667,,0.079507571,-0.429818218,1.064784267,1.17805234,1.139645437,1.529104605, M
0.864244876,-0.21275187,-0.638826249,1.817489629,0.69471339,-0.16990795, F,0.392493638,0.445967277,,2.816243428,0.059281332,-0.045992652,-0.036081686,-0.115487547,-0.00215921, M
-1.703668492,0.263544475,0.519655646,-0.365152259,-0.073058496,0.293585372, F,-0.177515626,0.712405426,,4.516694774,-0.187950866,-0.500378132,-0.134248629,0.543852873,0.036462534, M
-1.654304911,0.361628908,-0.008600283,0.461244684,0.160854027,0.087691609, F,-0.098580994,0.554468144,,2.087081817,0.82465085,0.214475179,0.16822623,0.011427417,0.020947372, M
3.437157536,0.244383606,-0.743816459,0.440477459,-0.980610156,-0.749334729, F,0.274709543,-0.093831656,,-0.197166034,-0.150739115,-0.078117176,-0.027873945,-0.153209656,0.044115993, M
