587.42960303, 295.920180607, 587.42960303, 843.625517553, 331.233688507, 512.391829046, 7.213949951825936e-16, -1.2000002251359823, 7.95121494296, 0.112887341808, 152.273307039, 75.037773984, 1099.82143208, 1024.78365809, 0.000462294901453, 11.5557059952, -0.293697557451,  152.2733070387159, 173.3090010007653, 193.71676379976844, 290.104197327368, 289.1623005827986, 152.58727262023902, 194.3446949628147, 193.40279821824532, 194.0307293812916, 192.77486705519908, 288.53436941975235, F
587.437796325, 295.90298611, 587.437796325, 843.540613612, 331.334979037, 512.205634575, -9.005218967654656e-17, -1.2000008977923293, 7.25962077795, 0.074301554699, 184.945730967, 75.2321617491, 1099.6434309, 1024.41126915, 0.000837054468888, 10.3925260611, -0.242892246532,  184.9457309666549, 157.98753967321028, 184.318796285412, 158.6144743544532, 156.7336703107245, 185.5726656478978, 162.37608244191057, 183.6918616041691, 197.48442459151286, 159.868343716939, 161.12221307942477, F
587.543655413, 295.866800861, 587.543655413, 843.713620489, 331.373690338, 512.339930151, -2.676771621544257e-16, -1.2000001238543285, 8.25013253862, 0.0708080965631, 156.926658906, 75.2037252619, 1099.88358556, 1024.6798603, 0.000308913800008, 11.9146565785, -0.295347565313,  156.9266589057043, 158.32363213038417, 155.76251455180443, 167.40395809080326, 167.1711292200233, 169.73224679860303, 159.72060535506404, 183.9348079161816, 183.70197904540163, 169.49941792782306, 156.69383003492433, F
587.434511778, 295.90356245, 587.434511778, 843.529557361, 331.339466194, 512.190091168, 5.688389045699366e-16, -1.2000009951040878, 7.20816413571, 0.00576923338354, 175.570314756, 75.2444206097, 1099.62460295, 1024.38018234, 0.0009854586947, 11.6268538156, -0.386195422209,  175.57031475599192, 176.23035353327006, 174.91027597871374, 176.89039231054824, 174.25023720143557, 172.27012086960107, 173.59019842415742, 351.800668289262, 172.93015964687925, 177.5504310878264, 179.5305474196609, F
587.517337032, 295.881992584, 587.517337032, 843.689320388, 331.345353675, 512.343966713, -5.579792730715546e-16, -1.2000001757852328, 8.07502373604, 0.0878827957376, 183.356449376, 75.173370319, 1099.86130374, 1024.68793343, 0.00041265956945, 11.626288984, -0.28597211124,  183.35644937586684, 155.3398058252427, 153.6754507628294, 181.69209431345354, 183.9112343966713, 182.24687933425795, 183.63384188626907, 154.78502080443826, 153.12066574202495, 154.23023578363384, 152.5658807212205, F
587.512195122, 295.884966741, 587.512195122, 843.707317073, 331.317073171, 512.390243902, 2.242714359279534e-16, -1.200000086975404, 8.42683658041, 0.0089012496584, 105.756097561, 75.1219512195, 1099.90243902, 1024.7804878, 0.000668834559598, 8.94189988812, -0.233065565636,  105.75609756097562, 102.04878048780488, 214.0487804878049, 212.8780487804878, 101.65853658536585, 205.85365853658539, 102.63414634146342, 79.41463414634147, 105.5609756097561, 104.97560975609757, 100.48780487804878, F
587.43948314, 295.916228994, 587.43948314, 843.642988479, 331.235977801, 512.407010678, 7.752267705032302e-17, -1.2000001663800888, 8.1024393326, 0.127686826336, 166.259003728, 75.0324724617, 1099.84649382, 1024.81402136, 0.000362803990167, 11.8723724754, -0.345372312025,  166.2590037280073, 166.5289047080852, 164.9094988276176, 152.22415276395472, 166.79880568816316, 154.11345962450025, 167.33860764831903, 168.6881125487087, 164.63959784753968, 197.02771545689174, 168.14831058855282, F
587.466872561, 295.897870642, 587.466872561, 843.638488345, 331.295256777, 512.343231569, 3.836950265666478e-16, -1.200000254644638, 7.88967663748, 0.0650765705194, 157.926587509, 75.1236409925, 1099.81010413, 1024.68646314, 0.000513834042601, 11.7395836232, -0.42123114471,  157.92658750860792, 160.59765029945117, 161.5992988460174, 160.93153314830658, 156.25717326433087, 198.9941779178231, 159.26211890402956, 303.83339245842114, 151.91669622921057, 200.99747501095553, 301.8300953652887, F
587.44214861, 295.902221939, 587.44214861, 843.555264021, 331.329033198, 512.226230822, 2.512567761697555e-16, -1.2000007765575402, 7.33215792982, 0.0598738249371, 149.848766444, 75.2159177873, 1099.66837943, 1024.45246164, 0.000785858059014, 11.1319399287, -0.247004868175,  149.84876644437156, 150.4318355745053, 166.17470208811633, 177.25301556065742, 173.17153164972123, 175.5038081702562, 165.5916329579826, 174.92073904012244, 164.4254946977151, 166.75777121825007, 174.3376699099887, F
587.561416461, 295.840363035, 587.561416461, 843.664876149, 331.457956773, 512.206919376, 2.3422710591873225e-16, -1.2000003791316467, 7.69078167079, 0.0650857216847, 159.262747893, 75.3544970851, 1099.76833584, 1024.41383875, 0.000553214561412, 10.975576608, -0.230562582376,  159.2627478933836, 156.41149665232555, 163.3359639520379, 162.52132074030703, 163.74328555790333, 160.8920343168453, 162.92864234617247, 155.18953183472928, 158.0407830757873, 164.15060716376874, 161.29935592271073, F
587.459459459, 295.915412469, 587.459459459, 843.675675676, 331.243243243, 512.432432432, 0.0, -1.2000001067754353, 8.32422442739, 0.0513778099313, 169.081081081, 75.027027027, 1099.89189189, 1024.86486486, 0.000550775295008, 6.81703930786, -0.132414542716,  169.0810810810811, 168.86486486486487, 165.83783783783784, 169.51351351351352, 169.72972972972974, 168.64864864864865, 167.13513513513516, 186.5945945945946, 172.54054054054055, 159.13513513513516, 169.94594594594597, F
587.539267016, 295.869335961, 587.539267016, 843.717277487, 331.361256545, 512.356020942, -1.2038052508798365e-16, -1.200000100203601, 8.35607845383, 0.146567791379, 176.12565445, 75.1832460733, 1099.89528796, 1024.71204188, 0.000275090550843, 11.4949915294, -0.289423103949,  176.12565445026175, 149.73821989528793, 172.14659685863873, 168.7958115183246, 156.8586387434555, 172.565445026178, 162.93193717277484, 173.40314136125653, 175.91623036649213, 151.20418848167537, 159.5811518324607, F
587.399230359, 295.932324927, 587.399230359, 843.571809781, 331.226650937, 512.345158844, 5.1623513757997045e-16, -1.2000004612758894, 7.59253979589, 0.0177807716621, 167.635740569, 75.0540715148, 1099.7443892, 1024.69031769, 0.00040259921203, 11.8268372723, -0.282882991104,  167.63574056908516, 166.73688941321873, 165.3886126794191, 167.18631499115193, 178.42195443948205, 168.08516614701836, 162.6920592118199, 168.98401730288475, 172.1299963484172, 158.64722901042106, 169.88286845875118, F
587.613293051, 295.826551763, 587.613293051, 843.655589124, 331.570996979, 512.084592145, -3.4752237178769666e-16, -1.2000008343719535, 7.296426493, 0.086908497195, 177.039274924, 75.5287009063, 1099.6978852, 1024.16918429, 0.000906375593547, 11.5270133697, -0.383790339838,  177.0392749244713, 177.64350453172204, 176.43504531722053, 175.226586102719, 175.83081570996978, 178.2477341389728, 166.76737160120845, 156.4954682779456, 178.85196374622356, 152.2658610271903, 173.41389728096675, F
587.568070878, 295.834764006, 587.568070878, 843.655653057, 331.4804887, 512.175164358, 2.596250482969491e-16, -1.200000465757237, 7.58790071776, 0.0449294661004, 176.970175785, 75.3929065207, 1099.74323524, 1024.35032872, 0.0005243955392, 11.1957140992, -0.270712259766,  176.9701757851076, 199.0914477582461, 198.63999322818202, 177.42163031517168, 198.18853869811798, 160.26635817273777, 199.54290228831013, 161.16926723286588, 197.73708416805394, 199.99435681837417, 174.71290313478738, F
