587.42960303, 295.920180607, 587.42960303, 843.625517553, 331.233688507, 512.391829046, 7.213949951825936e-16, -1.2000002251359823, 7.95121494296, 0.670601065098, 152.58727262, 75.037773984, 1099.82143208, 1024.78365809, 0.00030637254902, 0.000462294901453, 11.5557059952, -0.293697557451, F
587.437796325, 295.90298611, 587.437796325, 843.540613612, 331.334979037, 512.205634575, -9.005218967654656e-17, -1.2000008977923293, 7.25962077795, 0.642546847919, 157.360604992, 75.2321617491, 1099.6434309, 1024.41126915, 0.000611995104039, 0.000837054468888, 10.3925260611, -0.242892246532, F
587.543655413, 295.866800861, 587.543655413, 843.713620489, 331.373690338, 512.339930151, -2.676771621544257e-16, -1.2000001238543285, 8.25013253862, 0.628508409165, 157.392316647, 75.2037252619, 1099.88358556, 1024.6798603, 0.000227221086117, 0.000308913800008, 11.9146565785, -0.295347565313, F
587.434511778, 295.90356245, 587.434511778, 843.529557361, 331.339466194, 512.190091168, 5.688389045699366e-16, -1.2000009951040878, 7.20816413571, 0.450421506894, 175.570314756, 75.2444206097, 1099.62460295, 1024.38018234, 0.000644329896907, 0.0009854586947, 11.6268538156, -0.386195422209, F
587.517337032, 295.881992584, 587.517337032, 843.689320388, 331.345353675, 512.343966713, -5.579792730715546e-16, -1.2000001757852328, 8.07502373604, 0.623304689702, 154.507628294, 75.173370319, 1099.86130374, 1024.68793343, 0.000270709258257, 0.00041265956945, 11.626288984, -0.28597211124, F
587.512195122, 295.884966741, 587.512195122, 843.707317073, 331.317073171, 512.390243902, 2.242714359279534e-16, -1.200000086975404, 8.42683658041, 0.378528705736, 235.707317073, 75.1219512195, 1099.90243902, 1024.7804878, 0.00019040365575, 0.000668834559598, 8.94189988812, -0.233065565636, F
587.43948314, 295.916228994, 587.43948314, 843.642988479, 331.235977801, 512.407010678, 7.752267705032302e-17, -1.2000001663800888, 8.1024393326, 0.659204308098, 166.259003728, 75.0324724617, 1099.84649382, 1024.81402136, 0.000263365815117, 0.000362803990167, 11.8723724754, -0.345372312025, F
587.466872561, 295.897870642, 587.466872561, 843.638488345, 331.295256777, 512.343231569, 3.836950265666478e-16, -1.200000254644638, 7.88967663748, 0.589303506223, 160.597650299, 75.1236409925, 1099.81010413, 1024.68646314, 0.000325839035516, 0.000513834042601, 11.7395836232, -0.42123114471, F
587.44214861, 295.902221939, 587.44214861, 843.555264021, 331.329033198, 512.226230822, 2.512567761697555e-16, -1.2000007765575402, 7.33215792982, 0.546200174381, 174.92073904, 75.2159177873, 1099.66837943, 1024.45246164, 0.000569151963574, 0.000785858059014, 11.1319399287, -0.247004868175, F
587.561416461, 295.840363035, 587.561416461, 843.664876149, 331.457956773, 512.206919376, 2.3422710591873225e-16, -1.2000003791316467, 7.69078167079, 0.581119340328, 162.113999134, 75.3544970851, 1099.76833584, 1024.41383875, 0.000397614314115, 0.000553214561412, 10.975576608, -0.230562582376, F
587.459459459, 295.915412469, 587.459459459, 843.675675676, 331.243243243, 512.432432432, 0.0, -1.2000001067754353, 8.32422442739, 0.716279156973, 338.162162162, 75.027027027, 1099.89189189, 1024.86486486, 0.000210970464135, 0.000550775295008, 6.81703930786, -0.132414542716, F
587.539267016, 295.869335961, 587.539267016, 843.717277487, 331.361256545, 512.356020942, -1.2038052508798365e-16, -1.200000100203601, 8.35607845383, 0.659799963452, 176.753926702, 75.1832460733, 1099.89528796, 1024.71204188, 0.000204373594932, 0.000275090550843, 11.4949915294, -0.289423103949, F
587.399230359, 295.932324927, 587.399230359, 843.571809781, 331.226650937, 512.345158844, 5.1623513757997045e-16, -1.2000004612758894, 7.59253979589, 0.464774236891, 165.388612679, 75.0540715148, 1099.7443892, 1024.69031769, 0.000438596491228, 0.00040259921203, 11.8268372723, -0.282882991104, F
587.613293051, 295.826551763, 587.613293051, 843.655589124, 331.570996979, 512.084592145, -3.4752237178769666e-16, -1.2000008343719535, 7.296426493, 0.598977697213, 175.83081571, 75.5287009063, 1099.6978852, 1024.16918429, 0.000589970501475, 0.000906375593547, 11.5270133697, -0.383790339838, F
587.568070878, 295.834764006, 587.568070878, 843.655653057, 331.4804887, 512.175164358, 2.596250482969491e-16, -1.200000465757237, 7.58790071776, 0.573020003557, 160.266358173, 75.3929065207, 1099.74323524, 1024.35032872, 0.000440722785368, 0.0005243955392, 11.1957140992, -0.270712259766, F
587.469330191, 295.897437156, 587.469330191, 843.646761075, 331.291899306, 512.354861769, -8.880796958619016e-17, -1.2000002182640634, 7.96676009806, 0.677153568099, 303.239891038, 75.1144684222, 1099.82419196, 1024.70972354, 0.000301659125189, 0.00043432187885, 11.7092797027, -0.300287864408, F
587.482614743, 295.902039447, 587.482614743, 843.671766342, 331.293463143, 512.378303199, -7.991139389487476e-17, -1.200000176740586, 8.07227361721, 0.67722544888, 180.528511822, 75.1043115438, 1099.86091794, 1024.7566064, 0.000271444082519, 0.000314453939311, 11.7058106344, -0.309717288244, F
587.534883721, 295.87186796, 587.534883721, 843.720930233, 331.348837209, 512.372093023, -1.1763294267157788e-15, -1.2000000790798262, 8.47444654646, 0.566342275215, 228.093023256, 75.1627906977, 1099.90697674, 1024.74418605, 0.000181554103123, 0.000638940630611, 8.34509680795, -0.282782264165, F
587.428571429, 295.933231831, 587.428571429, 843.619047619, 331.238095238, 512.380952381, -5.469720935546214e-16, -1.2000003314239625, 7.75785355113, 0.592411950873, 169.523809524, 75.0476190476, 1099.80952381, 1024.76190476, 0.000371747211896, 0.000520050117255, 11.6489171212, -0.326107198958, F
587.42960303, 295.920180607, 587.42960303, 843.625517553, 331.233688507, 512.391829046, 7.213949951825936e-16, -1.2000002251359823, 7.95121494296, 0.616484968119, 304.860579659, 75.037773984, 1099.82143208, 1024.78365809, 0.00030637254902, 0.00043599289692, 11.1762946157, -0.309948885423, F
587.453416149, 295.918899467, 587.453416149, 843.664596273, 331.242236025, 512.422360248, -2.8543204689103765e-16, -1.200000140978479, 8.1852777804, 0.601736053584, 157.51552795, 75.0310559006, 1099.8757764, 1024.8447205, 0.000242424242424, 0.000395218213668, 12.0240007242, -0.35778957714, F
587.487179487, 295.899408961, 587.487179487, 843.692307692, 331.282051282, 512.41025641, -1.06076928558001e-15, -1.2000000961153077, 8.37684608857, 0.720008539336, 344.205128205, 75.0769230769, 1099.8974359, 1024.82051282, 0.000200160128102, 0.000835647009475, 10.8116851829, -0.555572098626, F
587.555128996, 295.845652805, 587.555128996, 843.67359064, 331.436667352, 512.236923288, 5.255831144118789e-16, -1.2000003054675636, 7.7987925767, 0.672116254062, 196.339206142, 75.3182057083, 1099.79205228, 1024.47384658, 0.000356887937188, 0.000396949121408, 10.8856818293, -0.320716473869, F
587.428571429, 295.933231831, 587.428571429, 843.619047619, 331.238095238, 512.380952381, -5.469720935546214e-16, -1.2000003314239625, 7.75785355113, 0.60629183677, 304.0, 75.0476190476, 1099.80952381, 1024.76190476, 0.000371747211896, 0.000534417157725, 11.428213887, -0.305623235867, F
587.515451174, 295.883083613, 587.515451174, 843.69592089, 331.334981459, 512.360939431, 7.103957711319676e-16, -1.2000001396216196, 8.19018501565, 0.615893642871, 160.692212608, 75.1545117429, 1099.87639061, 1024.72187886, 0.000241254523522, 0.000331823508082, 11.6126977734, -0.336854446641, F
587.387387387, 295.956979097, 587.387387387, 843.543543544, 331.231231231, 512.312312312, -5.172399369995421e-16, -1.2000008236531212, 7.30263057027, 0.566283755287, 190.39039039, 75.0750750751, 1099.6996997, 1024.62462462, 0.000586166471278, 0.000833563115054, 11.319924691, -0.310879037222, F
587.580299786, 295.845626025, 587.580299786, 843.683083512, 331.47751606, 512.205567452, 7.387596505279241e-16, -1.200000419107971, 7.64066367254, 0.55749800922, 187.152034261, 75.374732334, 1099.78586724, 1024.4111349, 0.000418060200669, 0.000662949272902, 11.6943981477, -0.32411985893, F
587.507944762, 295.875180914, 587.507944762, 843.666339246, 331.349550278, 512.316788968, 2.65682821099115e-16, -1.2000002169535653, 7.96981578607, 0.604304497477, 192.29213613, 75.1911557944, 1099.82473373, 1024.63357794, 0.000300751879699, 0.00041096416642, 11.2985665994, -0.34415398536, F
587.440129504, 295.915970458, 587.440129504, 843.64413144, 331.236127568, 512.408003872, 6.902545174264721e-16, -1.200000162845232, 8.11317726034, 0.619684252781, 158.074798485, 75.0321256321, 1099.84813338, 1024.81600774, 0.000260552371027, 0.000410783265748, 11.6858259997, -0.247290732703, F
587.428571429, 295.850762158, 587.428571429, 843.571428571, 331.285714286, 512.285714286, 4.928240236012631e-16, -1.2000001865299281, 8.04534498913, 0.453802489012, 209.714285714, 75.1428571429, 1099.71428571, 1024.57142857, 0.000278862242052, 0.000952610378068, 8.54175516407, -0.177098138583, F
587.548716706, 295.851047089, 587.548716706, 843.682478141, 331.414955272, 512.267522869, -3.7153313684889627e-16, -1.2000002385310546, 7.92245540165, 0.574697075247, 189.980008481, 75.281193837, 1099.81623958, 1024.53504574, 0.000315357931252, 0.000510814361957, 11.6749479754, -0.295145127151, F
587.479674797, 295.903732829, 587.479674797, 843.658536585, 331.300813008, 512.357723577, -1.8684545110399972e-16, -1.2000002415677018, 7.91603687378, 0.622300720239, 180.487804878, 75.1219512195, 1099.83739837, 1024.71544715, 0.000317359568391, 0.000479830582609, 11.4937309449, -0.303975835655, F
587.510204082, 295.886117877, 587.510204082, 843.714285714, 331.306122449, 512.408163265, -5.629583161488903e-16, -1.200000060893177, 8.60508639615, 0.665419180008, 232.816326531, 75.1020408163, 1099.91836735, 1024.81632653, 0.00015931177314, 0.000674409214257, 11.0006917895, -0.52775904923, F
587.549354555, 295.850510527, 587.549354555, 843.681594075, 331.417115034, 512.264479041, -5.646005376174376e-16, -1.200000244819018, 7.90944645603, 0.544759818946, 203.269163888, 75.284875514, 1099.8138336, 1024.52895808, 0.000319488817891, 0.000488767606803, 11.8525925944, -0.255373827431, F
587.572815534, 295.849951651, 587.572815534, 843.689320388, 331.45631068, 512.233009709, 1.0047978219932378e-15, -1.200000344613688, 7.73850728018, 0.640999533799, 166.601941748, 75.3398058252, 1099.80582524, 1024.46601942, 0.000379075056861, 0.000566132832928, 11.8823415961, -0.336702043847, F
587.535145267, 295.871716882, 587.535145267, 843.720712277, 331.349578257, 512.371134021, 7.541873573770057e-16, -1.200000080270181, 8.46697664881, 0.63895414497, 154.264292409, 75.1640112465, 1099.90627929, 1024.74226804, 0.000182915675873, 0.000286842397, 11.9457934738, -0.315915079671, F
587.507397644, 295.876340916, 587.507397644, 843.672100572, 331.342694715, 512.329405857, -2.473826062900371e-16, -1.2000001880998186, 8.04116953479, 0.628382042473, 171.302523269, 75.1779917864, 1099.8368035, 1024.65881171, 0.000280033604032, 0.000423380193974, 11.5940501656, -0.27773166021, F
587.563485171, 295.83862248, 587.563485171, 843.662008895, 331.464961448, 512.197047446, -4.842447002421465e-16, -1.200000405107392, 7.65765029674, 0.51933837978, 165.048288203, 75.3664377253, 1099.76053262, 1024.39409489, 0.000411015207563, 0.000611943345738, 11.4940854249, -0.27764725942, F
587.545210922, 295.853996084, 587.545210922, 843.687337194, 331.40308465, 512.284252544, -1.7239143788795382e-16, -1.200000205431559, 7.99714364904, 0.627983736973, 190.101384907, 75.2609583778, 1099.82946347, 1024.56850509, 0.000292654375183, 0.00040378093472, 11.6770906218, -0.342800444368, F
